allyBaronKills,allyDragonKills,allyInhibitorKills,allySide,allyTowerKills,assists,ccScore,champLevel,championClass,championID,championMastery,championName,damageToChampions,damageToObjectives,deaths,enemyBaronKills,enemyDragonKills,enemyInhibitorKills,enemyTowerKills,firstBaron,firstBlood,firstBloodAssist,firstBloodKill,firstDragon,firstInhibitor,firstInhibitorAssist,firstTower,firstTowerAssist,fiveMinuteGoldDelta,fiveMinuteXPDelta,goldEarned,kills,matchId,riftHerald,summonerName,totalHealed,visionScore,visionWardsPurchased,wardKills,win
0,1,0,Red,4,3,12,9,Marksman,None,39668,Jhin,6136,3761,2,0,0,0,Blue,0,None,Enemy,False,False,Ally,None,None,Ally,False,27.40000000000009,-73.70000000000005,6673,4,3160744084,None,Skylane,1099,5,0,0,1
1,3,0,Blue,8,5,21,13,Marksman,None,28183,Draven,9225,20352,4,0,0,0,Red,0,Ally,Ally,False,False,Ally,None,None,Ally,False,373.70000000000005,438.70000000000005,11094,4,3156360284,Enemy,Skylane,828,8,0,0,1
1,4,2,Red,11,16,100,15,Marksman,None,28183,Draven,20925,25945,7,0,0,0,Blue,2,Ally,Ally,False,False,Ally,Ally,True,Ally,False,115.70000000000005,238.9000000000001,14248,8,3156330314,None,Skylane,2144,15,0,6,1
0,0,0,Blue,1,4,235,11,Fighter,None,65449,LeeSin,6424,1693,6,1,3,2,Red,10,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,-376.79999999999995,65.0,6323,2,3156321196,Enemy,Skylane,3027,12,0,2,0
0,2,1,Blue,9,12,44,12,Marksman,None,39668,Jhin,6674,6457,2,0,1,0,Red,1,None,Ally,False,False,Enemy,Ally,True,Ally,False,109.09999999999991,440.0,10017,4,3156284191,Ally,Skylane,2674,14,0,3,1
0,1,0,Red,0,8,86,13,Marksman,None,28183,Draven,14721,3308,9,1,2,4,Blue,11,Enemy,Enemy,False,False,Ally,Enemy,False,Enemy,False,-81.0,-219.20000000000005,8369,2,3156164181,Enemy,Skylane,1944,4,0,0,0
0,0,0,Blue,0,6,100,12,Marksman,None,39668,Jhin,10423,1566,5,1,3,0,Red,5,Enemy,Enemy,False,False,Enemy,None,None,Enemy,False,-278.0999999999999,-63.799999999999955,9096,3,3156127423,None,Skylane,2611,8,0,1,0
2,4,2,Blue,10,15,71,16,Marksman,None,15853,Kaisa,19615,23184,6,0,0,0,Red,2,Ally,Ally,False,True,Ally,Ally,False,Ally,False,269.0999999999999,-355.0,14427,8,3156067285,Ally,Skylane,4862,11,0,0,1
0,2,0,Red,0,6,126,12,Fighter,None,15787,Vi,9756,8847,5,0,1,2,Blue,9,None,Ally,False,True,Ally,Enemy,False,Enemy,False,101.09999999999991,-162.4000000000001,8058,2,3156070882,Enemy,Skylane,5533,15,1,2,0
2,2,3,Red,10,13,350,15,Mage,None,160473,Fiddlesticks,26339,3626,9,1,4,2,Blue,7,Ally,Enemy,False,False,Enemy,Ally,False,Ally,False,2.400000000000091,527.4000000000001,14081,9,3133237531,Ally,Datmonkehstick,3846,66,11,3,0
0,0,0,Blue,0,4,235,10,Mage,None,160473,Fiddlesticks,10523,1136,4,1,3,1,Red,6,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-61.200000000000045,-419.4000000000001,6638,5,3133241567,Enemy,Datmonkehstick,1710,22,6,3,0
0,0,1,Blue,8,2,193,8,Mage,None,160473,Fiddlesticks,6170,1729,1,0,0,0,Red,0,None,Ally,False,False,None,Ally,False,Ally,False,55.799999999999955,230.0999999999999,4893,3,3133207476,None,Datmonkehstick,497,7,2,0,1
0,3,1,Blue,6,18,307,13,Mage,None,160473,Fiddlesticks,20414,2049,8,1,1,0,Red,7,Enemy,Enemy,False,False,Enemy,Ally,False,Enemy,False,-27.09999999999991,375.79999999999995,10087,6,3133177967,None,Datmonkehstick,4280,56,10,5,1
0,0,0,Red,0,2,205,9,Mage,None,160473,Fiddlesticks,7102,0,5,0,3,3,Blue,11,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,341.20000000000005,772.3,4469,0,3133170267,Enemy,Datmonkehstick,1035,27,4,5,0
1,4,1,Blue,6,16,260,15,Mage,None,160473,Fiddlesticks,16914,3013,5,0,1,1,Red,6,Ally,Ally,False,False,Enemy,Enemy,False,Enemy,False,-173.5,-24.799999999999955,10477,7,3133129573,Enemy,Datmonkehstick,3896,49,7,8,1
0,1,0,Red,1,9,268,11,Mage,None,160473,Fiddlesticks,9570,3684,6,1,2,2,Blue,10,Enemy,Enemy,False,False,Ally,Enemy,False,Ally,False,-69.29999999999995,-90.0,6635,0,3113452457,Enemy,Datmonkehstick,1177,31,6,2,0
0,0,0,Red,0,4,24,10,Fighter,None,491190,MonkeyKing,10654,899,7,0,2,2,Blue,10,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,122.29999999999995,-329.20000000000005,7940,7,3104103022,None,Datmonkehstick,2194,15,3,1,0
2,0,4,Blue,8,14,336,16,Mage,None,160473,Fiddlesticks,20713,2033,7,1,6,2,Red,11,Ally,Enemy,False,False,Enemy,Ally,True,Enemy,False,-414.0999999999999,11.299999999999955,11951,5,3094458129,Ally,Datmonkehstick,4011,92,17,9,0
0,1,0,Red,3,12,302,13,Mage,None,160473,Fiddlesticks,15048,447,8,2,3,3,Blue,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-346.4000000000001,42.799999999999955,7180,0,3094427998,None,Datmonkehstick,1693,55,9,6,0
1,1,0,Blue,6,9,306,14,Mage,None,160473,Fiddlesticks,19182,3816,5,1,4,2,Red,8,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,95.40000000000009,273.0999999999999,11039,7,3094407143,Ally,Datmonkehstick,3943,39,7,3,0
0,2,0,Blue,2,11,95,12,Marksman,None,239758,Jhin,17511,6270,10,0,1,0,Red,6,None,Ally,False,False,Ally,None,None,Enemy,False,245.5,-90.20000000000005,10802,7,3212876334,Enemy,michael ssssssss,2698,10,0,0,0
0,2,2,Blue,11,3,4,13,Marksman,None,103657,Lucian,17993,5497,13,2,2,1,Red,8,Enemy,Ally,False,False,Ally,Ally,False,Ally,False,-229.20000000000005,-489.5999999999999,12687,7,3212903728,Ally,michael ssssssss,2630,15,0,2,0
1,3,2,Blue,8,10,435,16,Fighter,None,13553,Illaoi,22611,1055,14,1,2,3,Red,10,Ally,Enemy,False,False,Enemy,Ally,False,Enemy,False,-212.0,18.200000000000045,11300,1,3210166649,Ally,michael ssssssss,4809,28,0,5,0
0,3,0,Red,4,5,281,15,Fighter,None,10006,Vi,22735,20795,9,1,1,1,Blue,7,Enemy,Ally,False,False,Ally,Enemy,False,Ally,True,436.5,-379.9000000000001,13388,13,3194906701,Enemy,michael ssssssss,10068,17,0,0,0
1,0,0,Red,0,6,462,17,Assassin,None,5860,Shaco,29966,12331,9,0,4,3,Blue,11,Ally,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-177.0,-228.0999999999999,16674,20,3194865447,Enemy,michael ssssssss,8619,17,0,2,0
0,0,0,Blue,0,0,286,9,Assassin,None,5860,Shaco,4679,2047,3,0,2,1,Red,7,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-74.20000000000005,245.20000000000005,6140,4,3194903375,None,michael ssssssss,3128,6,0,0,0
0,3,2,Red,10,15,155,13,Support,None,32932,Pyke,13297,6115,6,0,0,0,Blue,3,None,Ally,False,False,Ally,Ally,True,Ally,True,70.70000000000005,-243.5,13038,9,3191813569,None,michael ssssssss,5935,53,1,8,1
0,0,0,Blue,0,6,48,9,Mage,None,144656,Vladimir,8287,0,7,0,2,0,Red,4,None,Enemy,False,False,Enemy,None,None,Enemy,False,56.59999999999991,790.0,4982,2,3167075273,None,michael ssssssss,7568,7,0,0,0
0,2,2,Red,8,7,589,16,Marksman,None,55940,Graves,21713,21202,11,1,3,1,Blue,5,Enemy,Enemy,False,False,Ally,Ally,False,Ally,False,858.5999999999999,386.0,13329,8,3166976594,None,michael ssssssss,7916,18,0,1,1
0,0,1,Blue,5,6,170,7,Assassin,None,73491,Ekko,4158,4330,0,0,0,0,Red,0,None,Ally,False,False,None,Ally,True,Ally,True,831.4000000000001,327.5999999999999,6070,7,3166966281,None,michael ssssssss,2887,4,0,0,1
0,1,0,Blue,0,2,67,9,Assassin,None,94268,Talon,6530,2903,5,0,0,0,Red,1,None,Enemy,False,False,Ally,None,None,Enemy,False,-204.5999999999999,19.5,4562,2,3155743107,None,michael ssssssss,586,13,1,0,0
0,0,0,Blue,1,2,382,13,Tank,None,57876,Ornn,8083,1634,5,0,3,2,Red,10,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,302.70000000000005,-298.4000000000001,7349,2,3221636187,Enemy,Tiptoetons,1390,13,1,0,0
1,1,1,Red,7,20,96,16,Tank,None,45957,Galio,26365,7151,9,1,3,1,Blue,7,Ally,Ally,False,False,Enemy,Ally,True,Ally,True,-77.0,-327.29999999999995,15259,10,3208862164,Ally,Tiptoetons,2730,48,3,4,0
0,2,1,Red,7,4,259,12,Tank,None,57876,Ornn,8505,3125,4,0,0,0,Blue,0,None,Ally,False,False,Ally,Ally,False,Ally,False,-294.0,-366.20000000000005,6640,2,3129486110,None,Tiptoetons,2104,6,0,0,1
1,1,1,Red,8,9,1019,16,Mage,None,16194,Anivia,12044,6785,5,0,3,1,Blue,7,Ally,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-442.0999999999999,-680.2,11378,6,3128244631,Enemy,Tiptoetons,3059,14,0,0,1
1,1,1,Red,8,15,451,16,Tank,None,57876,Ornn,13856,6054,6,1,4,0,Blue,6,Ally,Enemy,False,False,Enemy,Ally,True,Ally,True,-146.4000000000001,-247.79999999999995,11217,3,3127889283,Ally,Tiptoetons,3818,25,1,0,1
1,2,3,Red,11,8,532,16,Tank,None,57876,Ornn,26140,9224,4,0,1,0,Blue,0,Ally,Ally,False,True,Enemy,Ally,False,Ally,False,-20.200000000000045,451.9000000000001,13254,9,3127857622,None,Tiptoetons,4397,18,2,1,1
0,1,0,Blue,2,10,2020,18,Mage,None,16194,Anivia,24708,1717,2,2,4,2,Red,11,Enemy,Enemy,False,False,Ally,Enemy,False,Enemy,False,-94.09999999999991,398.29999999999995,16374,4,3126714833,Enemy,Tiptoetons,8013,27,1,4,0
1,1,2,Blue,8,10,698,17,Tank,None,57876,Ornn,25191,8852,2,0,3,0,Red,4,Ally,Enemy,False,False,Enemy,Ally,False,Enemy,False,-45.700000000000045,354.9000000000001,15181,10,3126648803,Enemy,Tiptoetons,4574,30,1,3,1
0,1,0,Red,3,7,662,16,Tank,None,57876,Ornn,23562,3588,6,1,3,4,Blue,11,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-313.4000000000001,-445.70000000000005,11441,8,3126628573,Ally,Tiptoetons,5156,25,1,0,0
1,3,3,Red,11,6,1276,18,Mage,None,16194,Anivia,25105,14928,4,0,0,0,Blue,4,Ally,Enemy,False,False,Ally,Ally,False,Enemy,False,18.5,505.0999999999999,17108,16,3126397746,Enemy,Tiptoetons,4420,20,2,3,1
0,0,0,Red,3,3,62,15,Fighter,None,25018,Nasus,8120,9125,5,0,3,2,Blue,11,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-141.9000000000001,369.20000000000005,9969,1,3126367772,None,Tiptoetons,1494,21,2,2,0
1,2,2,Blue,9,13,161,15,Mage,None,2015,Elise,16429,10659,4,0,0,0,Red,3,Ally,Enemy,False,False,Ally,Ally,False,Enemy,False,-60.40000000000009,-452.5,11374,8,3021343726,None,9YrOldTryHard,7231,20,3,3,1
1,4,3,Blue,11,13,403,16,Mage,None,1418,Fiddlesticks,30095,2400,8,0,1,0,Red,5,Ally,Ally,False,True,Ally,Ally,False,Ally,False,57.799999999999955,-517.8,13576,10,3021316673,None,9YrOldTryHard,3708,78,4,5,1
0,2,0,Blue,2,14,69,10,Support,None,92506,Thresh,5090,1010,3,0,0,0,Red,1,None,Ally,False,False,Ally,None,None,Ally,False,-90.09999999999991,-288.4000000000001,5535,1,3021308948,None,9YrOldTryHard,514,20,3,2,1
0,0,0,Red,0,1,48,8,Support,None,5546,Rakan,2580,0,4,0,3,0,Blue,3,None,Ally,False,False,Enemy,None,None,Enemy,False,-408.20000000000005,-497.4000000000001,4321,1,3021293862,Enemy,9YrOldTryHard,759,31,3,4,0
0,2,0,Red,4,7,143,12,Marksman,None,14155,Jhin,12784,2006,4,0,0,0,Blue,2,None,Ally,False,False,Ally,None,None,Ally,False,77.20000000000005,-380.9000000000001,8248,4,3021142190,Ally,9YrOldTryHard,1841,13,1,0,1
0,0,0,Red,3,0,141,16,Fighter,None,7793,Yasuo,27025,5853,10,0,3,1,Blue,10,None,Ally,False,True,Enemy,Enemy,False,Enemy,False,385.5999999999999,144.0,15903,17,3021056485,None,9YrOldTryHard,2021,10,1,1,0
0,3,2,Blue,9,14,100,12,Support,None,92506,Thresh,7073,779,8,1,1,1,Red,7,Enemy,Ally,False,False,Enemy,Ally,True,Ally,False,-405.70000000000005,21.09999999999991,7648,1,3021035715,None,9YrOldTryHard,2496,66,4,9,0
1,3,3,Red,11,8,225,15,Mage,None,1928,Velkoz,36047,5401,7,0,1,0,Blue,0,Ally,Ally,False,False,Ally,Ally,False,Ally,True,-116.70000000000005,96.40000000000009,14280,10,3020980651,Ally,9YrOldTryHard,1798,31,2,1,1
0,0,0,Red,3,7,22,14,Assassin,None,9906,Leblanc,11822,1416,8,1,3,1,Blue,9,Enemy,Ally,False,False,Enemy,Enemy,False,Ally,False,467.79999999999995,381.20000000000005,9311,5,3020951699,Ally,9YrOldTryHard,974,18,2,2,0
0,3,0,Blue,4,15,152,13,Tank,None,2870,Galio,15620,354,12,1,1,2,Red,8,Enemy,Ally,False,False,Ally,Enemy,False,Ally,False,-344.5999999999999,-413.29999999999995,9671,6,3020941450,Ally,9YrOldTryHard,5139,38,4,4,0
1,3,4,Blue,11,10,178,13,Mage,None,66076,TwistedFate,14092,18517,6,0,1,0,Red,1,Ally,Ally,False,False,Enemy,Ally,True,Ally,False,290.79999999999995,111.70000000000005,10278,5,3028446824,Ally,Hunter090,2302,25,2,0,1
1,1,1,Blue,8,10,361,15,Mage,None,25258,Lux,16430,5482,5,1,3,1,Red,7,Ally,Enemy,False,False,Enemy,Ally,True,Ally,False,-39.299999999999955,426.4000000000001,11315,4,3027575557,Enemy,Hunter090,0,11,0,0,0
0,2,0,Blue,3,6,124,14,Marksman,None,52978,Caitlyn,26218,4843,7,1,1,2,Red,7,Enemy,Ally,False,False,Ally,Enemy,False,Ally,False,190.5,325.5,12759,9,3026197029,Ally,Hunter090,4040,12,0,1,0
4,4,4,Blue,10,14,512,18,Mage,None,25258,Lux,43776,16449,9,1,3,4,Red,11,Ally,Ally,False,True,Ally,Enemy,False,Ally,False,267.9000000000001,283.70000000000005,23303,11,3026138149,Ally,Hunter090,6829,55,0,6,1
1,1,2,Red,9,12,132,14,Mage,None,13198,Zoe,19974,6203,10,1,3,1,Blue,7,Ally,Ally,False,False,Enemy,Ally,True,Ally,False,86.20000000000005,-245.5,9372,3,3025976917,Ally,Hunter090,3163,22,0,6,0
1,1,1,Blue,8,18,382,15,Mage,None,25258,Lux,24242,6307,2,0,1,0,Red,1,Ally,Ally,False,False,Enemy,Ally,True,Enemy,False,602.4000000000001,97.20000000000005,14077,13,3025959256,None,Hunter090,752,12,0,1,1
0,1,0,Red,0,3,232,12,Mage,None,25258,Lux,15012,1539,6,1,2,2,Blue,9,Enemy,Enemy,False,False,Ally,Enemy,False,Enemy,False,-134.5,-209.0,7355,2,3024987165,Enemy,Hunter090,824,19,1,4,0
0,2,0,Red,4,7,145,14,Mage,None,13198,Zoe,17331,4787,10,1,2,1,Blue,9,Enemy,Ally,False,False,Enemy,Enemy,False,Ally,False,-17.299999999999955,-232.0999999999999,9948,6,3024969195,Ally,Hunter090,2251,17,0,2,0
0,1,0,Blue,2,7,224,14,Mage,None,66076,TwistedFate,9974,1363,10,0,3,1,Red,8,None,Ally,False,False,Ally,Enemy,False,Enemy,False,-131.5999999999999,-395.20000000000005,8505,2,3024860812,Ally,Hunter090,1383,17,0,1,0
1,0,0,Blue,1,8,199,15,Mage,None,66076,TwistedFate,18131,2766,6,0,4,3,Red,11,Ally,Ally,False,False,Enemy,Enemy,False,Enemy,False,-182.0,-355.0,11147,5,3024073522,Enemy,Hunter090,3077,22,1,1,0
1,3,3,Blue,11,6,211,15,Mage,None,66076,TwistedFate,18065,11796,2,0,0,0,Red,1,Ally,Ally,False,True,Ally,Ally,True,Ally,False,191.0,-29.40000000000009,11917,10,3023927184,Ally,Hunter090,0,15,1,0,1
1,3,1,Red,7,5,522,16,Assassin,None,131973,Nocturne,23578,10791,8,0,0,0,Blue,4,Ally,Enemy,False,False,Ally,Ally,False,Enemy,False,-24.90000000000009,-73.40000000000009,14143,11,3214824438,Enemy,Carb0mb,11065,11,1,0,1
0,3,0,Red,2,0,78,13,Fighter,None,2736,Aatrox,4813,6471,3,0,0,0,Blue,5,None,Ally,False,False,Ally,None,None,Ally,False,-158.20000000000005,-450.5,8416,1,3133334934,Enemy,Carb0mb,6119,9,0,1,0
0,0,0,Red,0,5,36,10,Support,None,13322,Yuumi,4840,0,5,0,2,2,Blue,11,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-380.0999999999999,-480.0999999999999,4700,1,3133322885,Enemy,Carb0mb,2639,7,0,0,0
1,2,2,Red,8,21,92,15,Support,None,13322,Yuumi,18591,2172,2,0,1,0,Blue,3,Ally,Ally,False,False,Enemy,Ally,True,Ally,False,177.70000000000005,307.0,10909,6,3096762485,Ally,Carb0mb,22753,39,5,5,1
1,0,0,Blue,0,5,83,12,Support,None,30547,Rakan,4913,626,7,0,3,3,Red,11,Ally,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-306.5,-450.70000000000005,6522,1,3076464184,Enemy,Carb0mb,2105,35,3,5,0
1,4,4,Red,11,23,124,16,Support,None,142704,Nami,10413,4614,4,0,1,0,Blue,2,Ally,Enemy,False,False,Ally,Ally,False,Ally,True,-7.099999999999909,36.299999999999955,9745,1,3076045493,Ally,Carb0mb,20009,56,5,4,1
2,2,1,Blue,6,20,110,15,Support,None,13322,Yuumi,37745,3313,4,0,4,1,Red,5,Ally,Ally,False,False,Enemy,Ally,True,Ally,False,-227.0,-80.59999999999991,13059,5,3075766658,Ally,Carb0mb,22055,67,4,5,0
1,2,1,Blue,9,2,301,15,Fighter,None,1010,Mordekaiser,16505,11054,4,0,0,0,Red,1,Ally,Ally,False,False,Ally,Ally,True,Ally,False,-143.70000000000005,-437.0999999999999,10815,6,3075730741,None,Carb0mb,6795,13,1,2,1
0,0,0,Red,0,2,62,13,Fighter,None,31404,Renekton,15178,4202,7,1,3,1,Blue,8,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,-160.0,86.5,8700,3,3075133668,Enemy,Carb0mb,7075,23,1,1,0
0,2,1,Blue,7,20,138,12,Support,None,142704,Nami,10031,4140,3,0,1,0,Red,1,None,Ally,False,False,Ally,Ally,True,Ally,True,52.59999999999991,133.20000000000005,8092,2,3074706992,Ally,Carb0mb,11762,44,3,5,1
0,2,2,Red,11,5,201,15,Fighter,None,31404,Renekton,17144,16224,2,0,1,0,Blue,2,None,Ally,False,False,Enemy,Ally,True,Ally,False,90.5,317.20000000000005,14203,10,3074301795,Enemy,Carb0mb,6115,12,0,1,1
1,1,2,Blue,7,11,214,16,Mage,None,66764,Syndra,34979,12754,2,1,3,0,Red,5,Enemy,Ally,False,False,Enemy,Ally,False,Ally,False,-308.5999999999999,-93.90000000000009,16629,17,3171851157,Enemy,kT Raigeru,2950,15,1,0,1
1,4,4,Blue,11,14,54,15,Marksman,None,70261,Ezreal,34893,16036,5,0,0,0,Red,1,Ally,Ally,False,False,Ally,Ally,False,Enemy,False,205.29999999999995,-373.20000000000005,14700,12,3170140393,Ally,kT Raigeru,3610,17,0,1,1
0,0,0,Blue,2,2,168,11,Marksman,None,70261,Ezreal,13558,4394,7,0,2,0,Red,5,None,Enemy,False,False,Enemy,None,None,Enemy,False,-419.4000000000001,-356.29999999999995,9001,4,3169117793,None,kT Raigeru,1390,11,0,0,0
1,3,2,Blue,8,7,127,16,Marksman,None,16906,Jinx,30251,14808,5,0,0,0,Red,1,Ally,Enemy,False,False,Ally,Ally,True,Ally,False,352.9000000000001,-65.90000000000009,15885,10,3168994905,None,kT Raigeru,5322,17,0,3,1
1,4,0,Blue,4,14,1,17,Marksman,None,35835,Kaisa,26261,16654,11,1,1,2,Red,7,Enemy,Enemy,False,False,Ally,Enemy,False,Ally,False,212.4000000000001,-166.0999999999999,14782,13,3168982802,None,kT Raigeru,4213,28,0,3,0
1,3,2,Blue,11,15,219,15,Mage,None,105047,Orianna,20443,15769,6,0,0,0,Red,2,Ally,Ally,False,False,Ally,Ally,True,Ally,False,25.0,373.5,12865,9,3168706700,None,kT Raigeru,1893,17,0,1,1
0,0,0,Red,0,1,3,10,Marksman,None,35835,Kaisa,8902,4051,4,0,3,4,Blue,11,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,262.5999999999999,-551.5,8475,6,3099954316,Enemy,kT Raigeru,1780,7,0,0,0
0,2,0,Blue,3,7,67,15,Marksman,None,126606,Caitlyn,13776,3094,9,1,2,3,Red,11,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,423.5999999999999,-174.9000000000001,12094,5,3099900668,Enemy,kT Raigeru,3556,17,0,1,0
1,2,1,Red,7,4,174,16,Fighter,None,13158,Garen,7782,7089,4,0,1,0,Blue,5,Ally,Ally,False,False,Enemy,Ally,False,Enemy,False,4.099999999999909,648.9000000000001,9233,2,3099613367,Ally,kT Raigeru,643,21,1,3,1
0,1,0,Red,3,2,40,13,Mage,None,45526,Kennen,9599,8058,3,0,2,0,Blue,5,None,Enemy,False,False,Ally,None,None,Enemy,False,-196.20000000000005,-180.5,9849,4,3096867168,Enemy,kT Raigeru,26,11,0,0,0
0,2,1,Red,7,6,60,13,Marksman,None,124703,Lucian,21211,8288,6,0,0,0,Blue,0,None,Ally,False,False,Ally,Ally,False,Ally,False,199.9000000000001,-195.9000000000001,12689,16,3095445491,None,kT Raigeru,2962,10,0,0,1
1,3,4,Blue,11,7,353,16,Fighter,None,79929,LeeSin,11044,25644,2,0,0,0,Red,0,Ally,Enemy,False,False,Ally,Ally,True,Ally,False,-384.20000000000005,-207.29999999999995,12188,7,3147069852,Ally,jDrPLyndon,7266,30,3,4,1
0,0,0,Red,1,2,219,11,Fighter,None,79929,LeeSin,6746,4159,4,1,2,1,Blue,6,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,100.70000000000005,-74.0,7891,5,3147043164,Enemy,jDrPLyndon,4461,12,2,3,0
0,3,0,Red,4,12,229,13,Fighter,None,46911,Kayn,9007,14307,1,0,1,0,Blue,3,None,Ally,False,True,Enemy,None,None,Ally,False,-374.70000000000005,-22.799999999999955,9497,4,3147024450,None,jDrPLyndon,10327,23,6,3,1
0,0,0,Blue,0,7,270,14,Fighter,None,46911,Kayn,15797,13085,5,1,4,3,Red,11,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,214.29999999999995,320.70000000000005,11057,8,3146983300,Ally,jDrPLyndon,13110,14,4,2,0
0,1,0,Red,1,6,280,13,Fighter,None,79929,LeeSin,12868,10581,3,1,3,1,Blue,5,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,False,-533.0,-113.40000000000009,10626,9,3146954618,None,jDrPLyndon,5922,13,2,1,0
0,1,1,Blue,7,7,41,17,Fighter,None,7674,Renekton,39235,7980,2,0,0,0,Red,4,None,Enemy,False,False,Ally,Ally,True,Ally,False,-450.0,-490.5999999999999,17612,18,3146886990,None,jDrPLyndon,11784,22,2,1,1
0,0,0,Red,0,2,91,13,Assassin,None,5205,Qiyana,14237,0,5,0,2,1,Blue,6,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-166.70000000000005,-168.5999999999999,8666,9,3146760544,Enemy,jDrPLyndon,1016,7,2,1,0
0,1,0,Blue,2,3,55,11,Assassin,None,1703,Akali,5877,1654,2,0,1,0,Red,0,None,Ally,False,False,Ally,None,None,Ally,False,347.20000000000005,91.0,7497,7,3146718341,Enemy,jDrPLyndon,1891,9,2,2,1
1,1,0,Red,2,7,512,17,Mage,None,2113,Sylas,29393,5934,5,0,3,2,Blue,10,Ally,Ally,False,False,Enemy,Enemy,False,Ally,True,52.299999999999955,-426.0999999999999,13801,10,3146730502,Ally,jDrPLyndon,7147,36,3,3,0
0,1,0,Red,4,1,311,11,Fighter,None,79929,LeeSin,10862,6144,0,0,0,0,Blue,0,None,Ally,False,False,Ally,None,None,Ally,True,-12.799999999999955,-331.4000000000001,9297,12,3146695858,None,jDrPLyndon,4322,10,4,0,1
1,3,3,Red,10,5,319,18,Assassin,None,1108,Evelynn,40733,17210,3,0,2,0,Blue,4,Ally,Ally,False,False,Enemy,Ally,False,Ally,False,-230.4000000000001,256.29999999999995,18169,25,3146681362,Enemy,jDrPLyndon,13284,20,5,0,1
0,0,0,Red,3,3,136,15,Fighter,None,157744,Riven,28078,3650,7,1,4,1,Blue,8,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,88.20000000000005,606.9000000000001,14199,8,3137620892,None,ll Coshmaster ll,9746,22,0,6,0
0,1,1,Blue,8,4,143,14,Fighter,None,157744,Riven,22693,8623,6,0,1,0,Red,2,None,Enemy,False,False,Enemy,Ally,True,Ally,False,-143.70000000000005,-339.29999999999995,12608,11,3137604978,Ally,ll Coshmaster ll,4866,15,1,1,1
1,4,1,Blue,8,10,229,14,Tank,None,5068,Shen,17877,3763,10,0,0,0,Red,1,Ally,Ally,False,True,Ally,Ally,False,Enemy,False,211.9000000000001,47.59999999999991,9721,7,3137195209,Enemy,ll Coshmaster ll,1890,5,0,0,1
2,3,3,Blue,9,5,155,17,Fighter,None,157744,Riven,25160,6109,11,0,0,0,Red,3,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,269.70000000000005,421.70000000000005,13436,10,3137176816,Enemy,ll Coshmaster ll,4338,16,1,1,1
0,0,0,Red,2,5,287,13,Tank,None,5068,Shen,14108,310,7,1,4,3,Blue,10,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,518.3,-195.0,9464,6,3124247383,Enemy,ll Coshmaster ll,1808,12,2,0,0
1,1,2,Blue,9,5,101,14,Fighter,None,157744,Riven,11877,9924,8,0,2,0,Red,0,Ally,Ally,False,False,Enemy,Ally,True,Ally,False,-405.9000000000001,-4.0,9858,2,3124218151,Ally,ll Coshmaster ll,1391,18,1,0,1
1,1,0,Red,4,7,162,16,Fighter,None,157744,Riven,18223,7709,12,1,3,2,Blue,10,Enemy,Ally,False,False,Ally,Enemy,False,Enemy,False,3.599999999999909,491.0,13242,5,3124166148,None,ll Coshmaster ll,3232,10,1,1,0
0,2,0,Blue,3,3,119,12,Fighter,None,157744,Riven,7913,998,5,0,0,0,Red,2,None,Enemy,False,False,Ally,None,None,Enemy,False,100.70000000000005,-190.29999999999995,6701,3,3124156564,Enemy,ll Coshmaster ll,1315,10,0,0,1
0,1,0,Red,2,3,85,13,Fighter,None,157744,Riven,14256,5634,9,1,2,1,Blue,7,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,False,614.7,335.5999999999999,10317,6,3123180475,None,ll Coshmaster ll,2527,13,0,1,0
0,2,1,Blue,7,2,84,13,Fighter,None,157744,Riven,14907,3967,4,0,1,0,Red,1,None,Ally,False,True,Ally,Ally,True,Ally,True,607.9000000000001,424.5,10324,13,3123133395,Ally,ll Coshmaster ll,1767,4,0,0,1
