allyBaronKills,allyDragonKills,allyInhibitorKills,allySide,allyTowerKills,assists,ccScore,champLevel,championClass,championID,championMastery,championName,damageToChampions,damageToObjectives,deaths,enemyBaronKills,enemyDragonKills,enemyInhibitorKills,enemyTowerKills,firstBaron,firstBlood,firstBloodAssist,firstBloodKill,firstDragon,firstInhibitor,firstInhibitorAssist,firstTower,firstTowerAssist,fiveMinuteGoldDelta,fiveMinuteXPDelta,goldEarned,kills,matchId,riftHerald,summonerName,totalHealed,visionScore,visionWardsPurchased,wardKills,win
2,3,3,Blue,10,29,91,15,Mage,None,21609,Morgana,12818,4766,7,0,2,0,Red,4,Ally,Ally,False,False,Enemy,Ally,True,Ally,True,-345.9000000000001,197.0999999999999,11690,4,3203402072,Enemy,Shelter Rin,4572,83,12,11,1
2,3,3,Blue,9,9,147,12,Tank,None,77105,Nautilus,6105,3103,7,0,1,0,Red,3,Ally,Ally,False,False,Ally,Ally,True,Ally,False,321.29999999999995,493.5,7197,0,3202041083,None,Shelter Rin,715,73,9,16,1
0,3,0,Blue,3,5,170,11,Mage,None,28627,Orianna,8712,4558,3,0,0,0,Red,1,None,Enemy,False,False,Ally,None,None,Ally,False,-123.79999999999995,-109.20000000000005,6864,3,3221276365,None,Shyvayne,1327,13,3,2,1
0,1,2,Red,8,8,61,14,Marksman,None,10952,Jinx,24072,8174,4,0,2,0,Blue,1,None,Ally,False,True,Enemy,Ally,False,Ally,False,443.20000000000005,-344.79999999999995,13713,11,3220414327,Ally,Shyvayne,1945,12,0,1,1
0,3,0,Red,5,10,115,15,Assassin,None,16052,Qiyana,23845,4409,9,1,1,1,Blue,7,Enemy,Ally,False,True,Ally,Enemy,False,Ally,False,459.5999999999999,559.5,12496,6,3220241985,Ally,Shyvayne,1775,23,4,2,0
0,0,0,Red,0,4,513,11,Marksman,None,81827,Ashe,11322,2261,6,0,3,0,Blue,7,None,Enemy,False,False,Enemy,None,None,Enemy,False,-21.299999999999955,-272.5999999999999,7443,4,3216605091,None,Shyvayne,940,17,3,1,0
0,2,0,Blue,4,7,220,14,Fighter,None,13353,Kayle,13813,1798,7,0,1,0,Red,3,None,Enemy,False,False,Enemy,None,None,Enemy,False,-252.0999999999999,-141.0,9654,3,3216519511,Enemy,Shyvayne,6228,19,4,0,1
0,0,0,Red,0,1,173,13,Assassin,None,3072,Ekko,9468,1273,4,0,2,1,Blue,7,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,549.0,569.2,7019,2,3213600977,Enemy,Shyvayne,2505,13,2,2,0
0,0,0,Blue,5,6,355,16,Assassin,None,3072,Ekko,19164,5955,12,1,5,1,Red,9,Enemy,Ally,False,False,Enemy,Enemy,False,Ally,False,16.299999999999955,-204.70000000000005,11744,4,3212987663,None,Shyvayne,6114,27,3,2,0
0,2,0,Blue,3,5,107,15,Assassin,None,16052,Qiyana,22661,3937,11,1,3,4,Red,11,Enemy,Ally,False,False,Ally,Enemy,False,Enemy,False,69.70000000000005,-506.29999999999995,12657,9,3212676127,Enemy,Shyvayne,916,39,6,5,0
1,3,0,Blue,7,12,211,16,Mage,None,6264,Veigar,25812,9796,6,0,1,0,Red,4,Ally,Ally,False,False,Ally,None,None,Ally,False,1078.5,394.20000000000005,13419,9,3201490138,Ally,The Unshackled,1262,7,2,1,1
0,1,1,Red,5,3,111,12,Fighter,None,3174,Camille,15396,6457,4,0,0,0,Blue,1,None,Ally,False,False,Ally,Ally,False,Ally,False,9.299999999999955,672.4000000000001,11132,13,3201430718,None,The Unshackled,2054,10,1,0,1
1,2,3,Blue,11,9,133,13,Marksman,None,1082,MissFortune,14043,13196,10,0,1,0,Red,2,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,200.0,-395.29999999999995,11673,8,3195544890,Ally,The Unshackled,1395,9,2,2,1
0,0,0,Red,0,3,464,13,Tank,None,1204,Maokai,11693,1453,7,1,3,2,Blue,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-147.5999999999999,-99.29999999999995,8705,6,3195163396,Enemy,The Unshackled,6931,7,0,1,0
0,1,0,Red,2,4,285,14,Fighter,None,2875,Aatrox,26908,3345,10,1,2,2,Blue,9,Enemy,Enemy,False,False,Ally,Enemy,False,Enemy,False,-148.5,10.799999999999955,10116,7,3195146857,None,The Unshackled,13912,7,2,0,0
1,4,1,Red,9,3,344,17,Fighter,None,2875,Aatrox,24074,14449,8,0,0,0,Blue,2,Ally,Enemy,False,False,Ally,Ally,True,Enemy,False,-156.4000000000001,205.5999999999999,13829,8,3194082917,Ally,The Unshackled,24204,14,0,0,1
1,2,3,Blue,11,5,158,16,Fighter,None,3174,Camille,12689,13929,5,0,2,0,Red,5,Ally,Ally,False,False,Enemy,Ally,False,Enemy,False,448.9000000000001,-377.0,11868,2,3194063429,Enemy,The Unshackled,3143,27,1,3,1
0,0,0,Red,0,2,484,13,Assassin,None,2973,Ekko,13387,1653,4,1,3,2,Blue,10,Enemy,Ally,False,True,Enemy,Enemy,False,Enemy,False,421.20000000000005,-177.29999999999995,9063,5,3192265872,Enemy,The Unshackled,10989,10,0,1,0
1,3,2,Red,11,14,225,17,Mage,None,5640,Annie,25428,8986,9,0,1,0,Blue,2,Ally,Ally,False,False,Enemy,Ally,False,Ally,False,124.09999999999991,-157.5999999999999,14511,11,3190286056,Ally,The Unshackled,4135,13,0,3,1
0,1,0,Blue,4,8,277,10,Assassin,None,4205,Nocturne,7943,17688,0,0,0,0,Red,0,None,Ally,False,True,Ally,None,None,Ally,False,227.29999999999995,-188.0,7854,8,3190270803,Ally,The Unshackled,6937,10,2,1,1
0,0,0,Red,2,9,260,12,Fighter,None,4498,DrMundo,14126,10879,6,0,4,0,Blue,5,None,Ally,False,False,Enemy,None,None,Ally,False,464.9000000000001,127.09999999999991,8567,2,3217666516,Enemy,bookstore,12531,15,3,1,0
0,0,0,Blue,0,2,627,17,Tank,None,32865,Chogath,24617,3919,4,2,5,2,Red,9,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,100.0,585.0,12718,9,3217609397,Enemy,bookstore,6713,8,1,0,0
1,1,0,Red,2,4,77,11,Mage,None,23021,Annie,6810,1237,6,0,2,1,Blue,7,Ally,Enemy,False,False,Enemy,Enemy,False,Enemy,False,703.0999999999999,450.5,6207,1,3217554674,Enemy,bookstore,762,32,3,5,0
0,0,0,Red,1,2,460,16,Mage,None,1605,Viktor,22068,3806,8,1,4,3,Blue,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,82.29999999999995,588.8,14546,10,3217100483,Enemy,bookstore,3006,37,4,2,0
0,0,0,Red,2,2,125,11,Mage,None,862,Heimerdinger,15091,2966,7,0,3,0,Blue,5,None,Enemy,False,False,Enemy,None,None,Enemy,False,-153.0,-249.4000000000001,7353,3,3208810829,Ally,bookstore,1752,12,1,0,0
2,4,3,Red,11,7,75,14,Marksman,None,2675,Draven,13555,12398,13,0,1,0,Blue,1,Ally,Ally,False,False,Ally,Ally,True,Ally,False,-50.299999999999955,219.0,12363,3,3208762922,Enemy,bookstore,1592,8,1,2,1
0,0,0,Red,1,1,7,13,Marksman,None,14201,Ezreal,14896,2570,2,1,3,2,Blue,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-52.299999999999955,-40.700000000000045,9381,5,3182228406,Enemy,bookstore,726,18,4,0,0
1,2,2,Red,10,7,376,15,Mage,None,1605,Viktor,24789,7471,3,0,1,0,Blue,2,Ally,Ally,False,False,Ally,Ally,True,Ally,False,-83.29999999999995,192.9000000000001,10726,4,3182223268,Ally,bookstore,6279,18,1,3,1
0,0,0,Blue,1,6,13,12,Marksman,None,2012,Tristana,12912,2575,4,1,3,1,Red,6,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,105.5,-297.5999999999999,10532,5,3182209772,Enemy,bookstore,1712,9,1,1,0
0,3,1,Blue,10,6,47,11,Marksman,None,2675,Draven,15068,9702,3,0,0,0,Red,0,None,Ally,False,True,Ally,Ally,False,Ally,False,345.70000000000005,209.9000000000001,10645,7,3182175729,Ally,bookstore,1533,7,0,0,1
0,1,0,Red,5,1,119,15,Fighter,None,2128,Riven,11300,7837,8,1,3,2,Blue,9,Enemy,Ally,False,False,Ally,Enemy,False,Ally,False,1213.4,200.79999999999995,11450,4,3182132583,Ally,bookstore,3629,25,1,1,0
0,1,1,Blue,7,8,62,12,Marksman,None,20314,Tristana,21627,11638,5,0,0,0,Red,0,None,Enemy,False,False,Ally,Ally,False,Ally,False,-364.4000000000001,-232.9000000000001,12013,11,3081505403,Ally,Wot A Noob,2386,14,0,4,1
1,1,2,Red,10,3,27,12,Marksman,None,25414,Caitlyn,9398,13636,2,0,2,0,Blue,1,Ally,Ally,False,False,Ally,Ally,True,Ally,False,30.0,-216.0,10365,4,3081391738,Ally,Wot A Noob,2316,15,6,1,1
0,0,0,Blue,0,2,46,8,Marksman,None,25414,Caitlyn,3269,898,1,0,0,1,Red,5,None,Enemy,False,False,None,Enemy,False,Enemy,False,-523.4000000000001,-246.9000000000001,4320,1,3081379793,Enemy,Wot A Noob,443,7,2,2,0
1,3,3,Red,11,6,14,14,Marksman,None,25414,Caitlyn,11339,23755,2,0,0,0,Blue,1,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,6.099999999999909,-246.0999999999999,11153,5,3080416650,Ally,Wot A Noob,1393,16,1,2,1
2,2,3,Red,11,15,115,16,Marksman,None,25414,Caitlyn,26574,19491,6,0,2,0,Blue,3,Ally,Ally,False,False,Ally,Ally,True,Enemy,False,537.5999999999999,390.5999999999999,15065,8,3080366410,Enemy,Wot A Noob,5509,20,4,4,1
0,1,0,Blue,4,5,603,12,Marksman,None,28051,Ashe,12622,211,10,1,3,1,Red,7,Enemy,Enemy,False,False,Ally,Enemy,False,Enemy,False,-369.5999999999999,-471.0,8695,4,3080214659,Ally,Wot A Noob,2007,13,3,1,0
2,1,0,Red,4,13,173,17,Marksman,None,25414,Caitlyn,55592,15029,7,0,3,4,Blue,11,Ally,Enemy,False,False,Enemy,Enemy,False,Enemy,False,870.5,-391.70000000000005,19492,17,3080175409,Enemy,Wot A Noob,8956,19,2,4,0
0,2,2,Red,10,9,15,11,Marksman,None,25414,Caitlyn,11644,11024,3,0,0,0,Blue,1,None,Ally,False,False,Ally,Ally,False,Ally,False,372.29999999999995,-137.4000000000001,9086,6,3080190370,Ally,Wot A Noob,1476,11,3,0,1
2,4,2,Red,10,6,63,16,Marksman,None,25414,Caitlyn,23784,34543,6,0,0,0,Blue,3,Ally,Ally,False,False,Ally,Ally,False,Ally,False,69.20000000000005,-71.79999999999995,14791,6,3079693995,Enemy,Wot A Noob,4021,30,5,4,1
1,3,2,Red,9,11,58,14,Marksman,None,25414,Caitlyn,19865,22512,3,0,1,0,Blue,2,Ally,Ally,False,False,Ally,Ally,True,Ally,True,-8.099999999999909,437.5999999999999,11909,6,3079669924,Ally,Wot A Noob,3852,16,3,1,1
1,2,2,Red,9,11,104,15,Marksman,None,25414,Caitlyn,22490,19713,3,0,1,0,Blue,1,Ally,Ally,False,True,Enemy,Ally,True,Ally,False,175.70000000000005,121.59999999999991,14629,9,3079617198,Enemy,Wot A Noob,3413,19,2,4,1
1,3,1,Red,7,20,240,16,Tank,None,9563,Shen,13460,14321,5,0,2,0,Blue,2,Ally,Ally,False,False,Ally,Ally,True,Enemy,False,148.70000000000005,560.0,11577,5,3210696925,Ally,Dragonbeast210,3146,24,5,3,1
0,0,0,Red,2,3,147,13,Tank,None,9563,Shen,6608,4569,4,1,2,2,Blue,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,False,159.20000000000005,696.5,8675,3,3210711106,Enemy,Dragonbeast210,829,23,3,2,0
2,3,1,Blue,7,18,235,17,Tank,None,9563,Shen,22278,7359,8,0,2,0,Red,6,Ally,Enemy,False,False,Ally,Ally,True,Enemy,False,-159.0999999999999,-368.79999999999995,12991,10,3149494947,Ally,Dragonbeast210,4720,27,7,3,1
1,3,1,Red,7,9,39,14,Fighter,None,2229,Renekton,15685,6024,13,1,1,0,Blue,5,Enemy,Enemy,False,False,Ally,Ally,False,Enemy,False,393.79999999999995,513.7,10766,3,3149333350,Ally,Dragonbeast210,4330,27,6,4,1
0,1,0,Red,1,3,285,12,Marksman,None,6079,Ezreal,18152,662,9,1,3,1,Blue,9,Enemy,Enemy,False,False,Ally,Enemy,False,Enemy,False,87.29999999999995,-50.700000000000045,9277,1,3149157040,None,Dragonbeast210,811,20,4,2,0
2,4,2,Blue,9,16,710,17,Tank,None,2033,Poppy,28033,13642,7,0,1,0,Red,4,Ally,Ally,False,False,Ally,Ally,False,Enemy,False,60.200000000000045,17.59999999999991,14451,5,3135623676,Ally,Dragonbeast210,3938,43,5,11,1
1,4,3,Red,11,8,150,15,Fighter,None,6182,Aatrox,13898,15990,1,0,0,0,Blue,1,Ally,Ally,False,False,Ally,Ally,True,Ally,False,635.0999999999999,-302.5999999999999,11182,5,3135585130,Ally,Dragonbeast210,13140,28,3,3,1
0,1,0,Blue,1,3,98,11,Mage,None,5642,Viktor,12759,9560,8,0,0,0,Red,2,None,Enemy,False,False,Ally,None,None,Enemy,False,29.59999999999991,544.0,6913,2,3131424179,Enemy,Dragonbeast210,1104,26,3,1,0
2,5,1,Red,6,8,434,18,Mage,None,5642,Viktor,45199,22924,8,0,0,3,Blue,9,Ally,Enemy,False,False,Ally,Enemy,False,Ally,False,-232.9000000000001,137.79999999999995,19115,16,3131440413,Enemy,Dragonbeast210,11073,44,2,5,0
0,3,2,Red,9,16,45,18,Marksman,None,2353,Sivir,32575,28186,8,0,0,0,Blue,2,None,Ally,False,False,Ally,Ally,True,Ally,True,74.09999999999991,-197.5999999999999,16841,7,3107561804,None,Dragonbeast210,4948,33,4,4,1
1,2,1,Red,7,6,83,18,Marksman,None,2353,Sivir,44608,26834,6,0,3,1,Blue,7,Ally,Ally,False,False,Enemy,Enemy,False,Enemy,False,251.70000000000005,-105.0,20687,23,3107523631,Enemy,Dragonbeast210,3755,21,4,2,1
0,2,0,Red,2,1,72,14,Marksman,None,155794,Lucian,15507,3549,6,1,3,3,Blue,10,Enemy,Enemy,False,False,Ally,Enemy,False,Ally,True,-11.299999999999955,-189.70000000000005,11346,5,3218387845,Enemy,qwergaligeigei,4361,10,0,2,0
0,5,4,Blue,11,32,184,16,Support,None,49979,Thresh,14128,2088,8,2,0,0,Red,5,Enemy,Ally,False,False,Ally,Ally,True,Ally,True,157.29999999999995,-111.40000000000009,11597,2,3218361491,Ally,qwergaligeigei,2707,36,4,5,1
0,1,0,Blue,4,2,55,14,Marksman,None,190874,Kaisa,14271,5055,9,1,3,1,Red,6,Enemy,Ally,False,True,Ally,Enemy,False,Ally,False,175.0,35.5,12181,10,3218285608,None,qwergaligeigei,4784,14,1,4,0
1,5,4,Blue,11,10,435,17,Assassin,None,22714,Ekko,29281,33564,10,0,1,0,Red,4,Ally,Enemy,False,False,Enemy,Ally,False,Enemy,False,-196.0,-448.70000000000005,17906,17,3218256682,Enemy,qwergaligeigei,18034,31,5,5,1
1,2,1,Blue,7,16,40,13,Support,None,1916,Yuumi,7548,145,7,0,2,2,Red,8,Ally,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-428.0999999999999,-444.20000000000005,7629,0,3216632317,Enemy,qwergaligeigei,10208,22,3,1,1
2,4,3,Blue,11,24,127,14,Support,None,1273,Rakan,11371,4583,7,0,0,0,Red,0,Ally,Enemy,False,False,Ally,Ally,True,Ally,False,101.59999999999991,611.7,10639,7,3216566215,None,qwergaligeigei,9021,52,1,9,1
0,0,0,Red,3,3,52,12,Tank,None,711,Galio,9795,2152,1,0,2,0,Blue,0,None,Ally,False,False,Enemy,None,None,Ally,False,184.70000000000005,679.5,7465,6,3216552797,Enemy,qwergaligeigei,0,0,0,0,1
0,0,0,Red,0,0,50,10,Mage,None,13469,Vladimir,3647,0,4,0,0,0,Blue,2,None,Enemy,False,False,None,None,None,Enemy,False,96.70000000000005,487.5999999999999,4302,0,3216508913,None,qwergaligeigei,3464,7,0,0,0
0,1,0,Red,3,10,64,8,Support,None,49979,Thresh,3590,1678,4,0,0,0,Blue,0,None,Ally,False,False,Ally,None,None,Ally,True,-278.5,-612.7,5359,1,3216495449,None,qwergaligeigei,243,11,1,2,1
0,2,0,Red,3,3,53,11,Marksman,None,155794,Lucian,11831,14718,0,0,0,0,Blue,1,None,Ally,False,True,Ally,None,None,Ally,False,674.5,-194.0999999999999,9300,9,3216530991,Ally,qwergaligeigei,1564,5,1,1,1
0,0,0,Blue,2,3,390,12,Fighter,None,8604,Nasus,17153,2794,9,1,3,2,Red,9,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,-540.7,-405.20000000000005,8575,3,3203456770,Enemy,07scaping,1312,17,3,2,0
0,4,0,Blue,3,5,584,16,Fighter,None,27337,DrMundo,25405,6798,8,2,2,1,Red,8,Enemy,Enemy,False,False,Ally,Enemy,False,Ally,False,334.20000000000005,-18.0,14682,5,3203448246,Ally,07scaping,15979,36,5,9,0
1,3,1,Red,9,3,208,14,Fighter,None,27337,DrMundo,11165,15067,1,0,0,0,Blue,1,Ally,Enemy,False,False,Ally,Ally,True,Ally,False,-41.59999999999991,-317.79999999999995,9056,3,3203120543,Enemy,07scaping,6110,20,4,1,1
2,2,2,Blue,11,17,454,17,Fighter,None,27337,DrMundo,26559,16146,4,0,2,0,Red,4,Ally,Ally,False,True,Enemy,Ally,False,Ally,False,-421.29999999999995,-91.59999999999991,17261,9,3203037555,Ally,07scaping,17779,20,1,9,1
2,2,1,Blue,6,11,413,17,Fighter,None,27337,DrMundo,18893,16246,2,0,3,0,Red,4,Ally,Ally,False,False,Enemy,Ally,True,Enemy,False,-16.40000000000009,-237.29999999999995,12937,2,3203033000,Ally,07scaping,13001,20,2,0,1
0,1,0,Blue,2,0,242,13,Fighter,None,27337,DrMundo,13406,8909,5,0,2,3,Red,11,None,Ally,False,False,Ally,Enemy,False,Ally,False,-212.0,-521.0,9169,3,3202988402,Enemy,07scaping,6044,14,4,2,0
2,3,3,Red,11,6,289,16,Fighter,None,27337,DrMundo,21583,15484,4,0,0,0,Blue,1,Ally,Ally,False,True,Ally,Ally,True,Ally,False,-55.90000000000009,-266.20000000000005,14062,10,3202990094,Ally,07scaping,11927,22,3,2,1
0,0,0,Blue,0,0,62,8,Mage,None,7965,Swain,1774,1260,2,0,1,1,Red,6,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-318.79999999999995,222.0999999999999,3629,0,3202925638,None,07scaping,110,5,2,0,0
1,4,3,Blue,9,14,284,16,Mage,None,7965,Swain,26503,11678,5,0,1,0,Red,3,Ally,Ally,False,True,Enemy,Ally,False,Ally,False,366.9000000000001,-34.59999999999991,12919,7,3202868077,Ally,07scaping,10944,23,2,3,1
2,3,2,Blue,9,15,218,16,Mage,None,7965,Swain,29074,7183,11,0,1,0,Red,5,Ally,Enemy,False,False,Ally,Ally,True,Ally,False,-210.5,-414.4000000000001,12268,5,3200451787,Enemy,07scaping,13723,24,4,4,1
2,1,3,Blue,11,10,224,18,Mage,None,7965,Swain,29116,10157,7,0,3,0,Red,4,Ally,Ally,False,False,Enemy,Ally,False,Ally,False,386.29999999999995,72.40000000000009,14276,9,3200403587,None,07scaping,13755,26,2,3,1
0,2,1,Red,9,5,62,14,Assassin,None,2529,Leblanc,16789,10924,0,0,1,0,Blue,1,None,Ally,False,False,Ally,Ally,True,Enemy,False,-442.4000000000001,-357.29999999999995,12806,12,3210031756,Ally,Around You,2003,10,3,0,1
0,1,2,Blue,10,9,184,15,Fighter,None,18216,Yasuo,19361,3612,6,1,1,0,Red,3,Enemy,Ally,False,False,Enemy,Ally,True,Enemy,False,-496.79999999999995,-176.5999999999999,11951,6,3197611965,Ally,Around You,3387,19,1,2,1
1,4,1,Red,10,6,130,17,Fighter,None,7745,Garen,26416,13620,4,0,0,0,Blue,6,Ally,Enemy,False,False,Ally,Ally,False,Enemy,False,-411.4000000000001,-44.5,14312,10,3129612709,Enemy,Around You,3321,23,4,0,1
0,2,1,Red,9,8,249,18,Fighter,None,18216,Yasuo,45107,16478,7,2,2,0,Blue,6,Enemy,Enemy,False,False,Enemy,Ally,False,Ally,False,306.0,675.3,20049,13,3129584404,None,Around You,12591,31,4,2,1
0,2,1,Red,8,4,211,17,Fighter,None,18216,Yasuo,22267,14742,1,0,1,0,Blue,1,None,Enemy,False,False,Enemy,Ally,True,Ally,False,19.700000000000045,230.9000000000001,15712,10,3129555356,None,Around You,7187,28,4,3,1
2,1,3,Blue,10,10,246,18,Fighter,None,18216,Yasuo,42854,32106,3,1,3,0,Red,5,Ally,Ally,False,False,Enemy,Ally,False,Enemy,False,114.09999999999991,507.29999999999995,21718,17,3129522506,Enemy,Around You,9490,33,1,8,1
0,1,1,Red,5,6,133,13,Fighter,None,39187,Gangplank,14996,8927,0,0,0,0,Blue,0,None,Ally,False,True,Ally,Ally,True,Ally,False,643.0999999999999,563.3,10574,10,3128885813,None,Around You,3584,17,2,3,1
2,2,3,Red,11,8,117,18,Assassin,None,15544,Akali,45889,12888,9,0,2,1,Blue,6,Ally,Ally,False,False,Enemy,Ally,False,Ally,False,162.0,312.4000000000001,20404,22,3128848861,None,Around You,8536,33,3,2,1
0,1,0,Blue,3,1,50,13,Assassin,None,15544,Akali,12794,1482,2,0,0,0,Red,0,None,Enemy,False,False,Ally,None,None,Ally,False,-180.0,406.0,7305,4,3128843351,None,Around You,1402,20,3,2,1
1,2,1,Blue,6,6,97,15,Assassin,None,15544,Akali,15379,7442,3,0,1,0,Red,2,Ally,Enemy,False,False,Ally,Ally,True,Enemy,False,268.29999999999995,502.4000000000001,10437,7,3128814287,Enemy,Around You,3412,31,6,4,1
0,2,3,Red,11,7,172,14,Fighter,None,39187,Gangplank,16694,12775,2,0,1,0,Blue,0,None,Ally,False,False,Enemy,Ally,True,Ally,False,91.0,378.9000000000001,11300,8,3128795690,None,Around You,3440,15,3,2,1
1,4,2,Blue,9,8,258,15,Fighter,None,97218,Riven,18578,20988,3,0,0,0,Red,1,Ally,Ally,False,False,Ally,Ally,False,Ally,True,317.4000000000001,-270.79999999999995,13511,11,3132957984,Enemy,yeet xd,10426,28,1,2,1
2,3,2,Red,10,9,54,17,Mage,None,84646,Vladimir,20192,6633,4,0,1,0,Blue,2,Ally,Ally,False,False,Ally,Ally,False,Enemy,False,-21.90000000000009,614.4000000000001,12516,6,3132926363,Ally,yeet xd,21891,22,1,1,1
2,0,1,Blue,5,16,186,17,Assassin,None,21392,Kassadin,37548,8300,7,1,7,3,Red,8,Ally,Enemy,False,False,Enemy,Enemy,False,Enemy,False,104.59999999999991,434.79999999999995,15101,10,3132869433,Enemy,yeet xd,11033,16,1,0,0
1,3,2,Blue,9,3,101,14,Assassin,None,21392,Kassadin,10415,5729,3,0,0,0,Red,1,Ally,Ally,False,False,Ally,Ally,True,Ally,False,-244.79999999999995,86.5,9092,5,3132861376,Enemy,yeet xd,4026,15,1,2,1
1,0,0,Red,2,11,121,15,Assassin,None,21392,Kassadin,16978,0,7,0,3,3,Blue,11,Ally,Enemy,False,False,Enemy,Enemy,False,Enemy,False,435.79999999999995,280.9000000000001,10643,4,3132822794,Enemy,yeet xd,4388,15,0,1,0
1,1,2,Blue,9,12,146,16,Assassin,None,21392,Kassadin,21072,6897,3,0,2,0,Red,5,Ally,Enemy,False,False,Enemy,Ally,False,Ally,False,-307.79999999999995,-272.5999999999999,10474,4,3132767651,Enemy,yeet xd,9832,16,1,1,1
0,1,0,Red,0,3,101,14,Mage,None,84646,Vladimir,14872,4180,6,1,2,3,Blue,10,Enemy,Ally,False,False,Ally,Enemy,False,Enemy,False,-133.5999999999999,223.20000000000005,10418,7,3132727458,Enemy,yeet xd,20292,11,0,0,0
1,2,3,Blue,11,7,75,15,Assassin,None,4846,Akali,12311,2312,3,0,0,0,Red,0,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,70.29999999999995,131.29999999999995,9760,2,3128517064,None,yeet xd,5045,12,0,1,1
0,0,0,Red,0,0,30,10,Mage,None,84646,Vladimir,3643,51,3,0,1,0,Blue,3,None,Ally,False,False,Enemy,None,None,Enemy,False,16.90000000000009,346.70000000000005,5252,0,3128499300,None,yeet xd,6674,10,2,1,0
1,4,0,Blue,3,14,244,16,Tank,None,35245,Blitzcrank,13706,3199,4,1,1,0,Red,6,Enemy,Enemy,False,False,Ally,None,None,Enemy,False,179.5999999999999,-443.5,10395,4,3221226638,Enemy,SUPERSONICWORM,7886,74,7,8,1
0,2,0,Blue,1,8,115,16,Assassin,None,93623,Zed,33986,927,8,1,2,3,Red,11,Enemy,Ally,False,False,Ally,Enemy,False,Ally,True,280.9000000000001,-124.70000000000005,13555,11,3221222865,Ally,SUPERSONICWORM,2264,21,5,3,0
0,0,0,Red,3,3,20,12,Marksman,None,59131,Vayne,7888,2016,9,1,4,0,Blue,4,Enemy,Enemy,False,False,Enemy,None,None,Enemy,False,-240.0999999999999,-555.0,8046,1,3221219754,Ally,SUPERSONICWORM,1975,19,3,2,0
0,1,0,Blue,0,1,4,6,Marksman,None,59131,Vayne,3209,0,3,0,1,0,Red,3,None,Enemy,False,False,Ally,None,None,Enemy,False,-249.5999999999999,-418.5999999999999,3355,0,3221146517,Enemy,SUPERSONICWORM,260,5,1,1,0
0,2,0,Blue,2,3,113,13,Fighter,None,18757,Irelia,12407,3050,5,0,1,0,Red,5,None,Ally,False,False,Ally,None,None,Enemy,False,443.70000000000005,-271.70000000000005,8597,6,3221153857,Ally,SUPERSONICWORM,4043,27,4,1,0
0,2,0,Red,6,1,120,12,Mage,None,389917,Azir,9675,4804,2,0,1,0,Blue,0,None,Ally,False,False,Enemy,None,None,Ally,False,-114.0,-355.20000000000005,8262,5,3221151058,Ally,SUPERSONICWORM,446,24,6,6,1
0,0,0,Red,0,2,91,11,Mage,None,389917,Azir,7279,54,5,0,3,0,Blue,2,None,Enemy,False,False,Enemy,None,None,Enemy,False,-139.9000000000001,-199.9000000000001,5417,3,3220610607,Enemy,SUPERSONICWORM,442,5,2,0,0
0,2,0,Red,3,7,67,12,Mage,None,389917,Azir,8449,3462,3,0,0,0,Blue,0,None,Ally,False,False,Ally,None,None,Ally,False,-227.0,129.4000000000001,7527,4,3220555544,Ally,SUPERSONICWORM,0,5,2,0,1
0,1,0,Red,0,2,278,13,Mage,None,81120,Viktor,13720,1441,2,0,1,0,Blue,5,None,Enemy,False,False,Ally,None,None,Enemy,False,-73.79999999999995,520.9000000000001,8307,2,3220467278,None,SUPERSONICWORM,1852,13,4,0,0
1,0,2,Blue,5,11,720,18,Mage,None,81120,Viktor,26749,10844,5,1,5,3,Red,11,Enemy,Enemy,False,False,Enemy,Ally,False,Enemy,False,-279.29999999999995,-402.29999999999995,14338,5,3220460634,Ally,SUPERSONICWORM,2908,23,4,3,0
2,2,3,Blue,8,9,355,17,Mage,None,48795,AurelionSol,24945,21788,2,0,3,0,Red,2,Ally,Enemy,False,False,Ally,Ally,False,Ally,True,448.70000000000005,710.2,15654,12,3219747961,Ally,SUPERSONICWORM,6747,14,2,2,1
0,0,0,Red,2,3,170,11,Fighter,None,306,Vi,6454,233,8,1,3,2,Blue,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,False,-119.20000000000005,-361.29999999999995,7276,1,3220570615,None,maplestory yum,4601,12,0,1,0
0,0,0,Blue,2,11,108,11,Support,None,84620,Thresh,9654,255,7,1,4,1,Red,9,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,476.0,-279.9000000000001,7425,4,3220525594,None,maplestory yum,862,41,4,2,0
